Car,Year,Price,Color,Fuel,Origin,License,Gear,Glass,Power,Meter,Passengers,Payment,Previous_owners,Condition,Central_locking,Alarm,Radio,Sunroof,Magnesium_wheels,Leather_seats,Airbag,For_sale,For_exchange
Mitsubishi,1991,14000,أبيض عاجي,1,خصوصي,1,0,1,1600,3,5,1,7,0,1,0,1,0,1,0,0,1,0
Kia,2017,78000,سكني,0,خصوصي,1,2,1,1600,3,5,0,0,1,1,1,1,0,1,1,1,1,1
BMW,2007,70000,سكني,1,خصوصي,1,2,1,2000,1,5,1,5,1,1,1,1,1,1,1,1,1,1
Volkswagen,2005,5000,ذهبي,0,خصوصي,0,0,1,1900,3,5,0,0,1,1,1,1,0,1,1,1,1,0
Hyundai,2018,63000,أبيض,1,خصوصي,1,2,1,1400,4,5,0,2,1,1,1,1,0,1,1,1,1,1
Hyundai,2005,18000,أبيض,0,عمومي,1,0,1,2500,3,8,1,2,1,0,1,1,0,1,0,1,1,1
Volkswagen,2002,35000,كحلي,1,خصوصي,1,0,1,2000,4,5,1,0,1,1,1,1,1,1,1,1,1,0
Ford,2015,50000,بترولي,1,خصوصي,1,0,1,1250,3,5,1,1,0,0,0,0,0,0,0,0,1,0
Seat,2015,50000,فضي,1,خصوصي,1,0,1,1400,3,5,0,1,1,1,1,1,0,0,0,1,1,0
Seat,2016,77000,سكني,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Opel,1986,11000,أبيض,1,خصوصي,1,0,0,1444,0,5,0,9,0,0,0,0,0,1,0,0,1,0
Hyundai,2018,127999,فيراني,0,خصوصي,1,2,1,2000,4,5,0,0,1,1,1,1,1,1,1,1,1,0
Land Rover,2004,60000,أخضر,0,حكومي,1,0,0,2500,2,3,1,3,0,0,0,1,0,0,1,0,1,1
Hyundai,2006,35000,أزرق,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Skoda,2011,55000,أبيض,0,عمومي,1,0,1,1600,0,5,1,2,1,1,1,1,0,0,1,1,1,0
Mercedes,1995,28000,أبيض عاجي,0,تجاري,1,0,0,2500,0,3,0,4,0,0,1,1,0,0,1,0,1,1
Volkswagen,2016,55000,أسود ميتالك,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,0,1,0,1,1,1
Hyundai,2008,41500,سكني,1,خصوصي,1,2,1,1600,2,5,0,1,1,1,1,1,0,1,0,1,1,1
Skoda,2005,27000,أبيض عاجي,0,عمومي,1,0,1,1900,3,5,1,5,1,1,1,1,0,1,0,1,1,1
Volkswagen,2013,49500,سكني,1,خصوصي,1,0,1,1400,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Opel,1988,10000,أبيض,1,خصوصي,1,0,0,1200,0,5,1,8,0,0,0,1,0,1,0,0,1,0
Audi,2000,28000,كحلي,1,خصوصي,1,2,1,1800,2,5,0,3,1,1,0,1,1,1,0,1,1,0
Hyundai,2014,51000,فيراني,1,خصوصي,1,2,1,1400,4,5,0,2,1,1,1,1,0,1,1,1,1,0
Skoda,2018,77000,أصفر,0,خصوصي,1,2,1,1400,3,5,0,0,1,1,0,1,0,1,0,1,1,0
Mitsubishi,1993,9900,أبيض,1,تأجير,1,0,1,1500,4,5,0,2,0,1,1,1,0,1,1,0,1,0
Kia,2013,50000,أبيض عاجي,0,خصوصي,1,0,1,1400,3,5,1,1,1,1,1,1,1,1,1,1,1,1
Ford,2015,50000,أبيض,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,0,1,0,0,0,1,1,1
Hyundai,2014,85000,أسود ميتالك,2,خصوصي,1,2,1,2400,3,5,1,2,1,1,1,1,0,1,1,1,1,1
Ford,2014,39500,كحلي,1,خصوصي,1,0,1,1250,3,5,0,1,1,1,0,1,0,0,0,1,1,0
Skoda,2009,50000,بترولي,0,خصوصي,1,0,1,2000,0,5,0,2,1,1,0,0,0,0,0,1,1,0
Hyundai,2009,29000,كرميدي,1,حكومي,1,0,1,1400,3,5,1,1,1,1,1,1,0,0,0,1,1,0
Peugeot,2008,35000,سكني,0,خصوصي,1,0,1,1600,3,5,0,2,1,1,1,1,0,0,1,0,1,1
Opel,2005,65000,أبيض,0,حكومي,1,0,1,2500,2,9,1,2,1,1,0,0,0,0,0,1,1,1
Hyundai,2010,65000,أبيض عاجي,0,خصوصي,1,1,1,2000,2,5,0,1,1,1,1,1,1,1,1,1,1,0
Hyundai,2018,35000,أسود ميتالك,2,خصوصي,1,2,1,1600,3,5,1,1,1,1,1,1,1,1,0,1,1,1
Hyundai,2008,40000,أسود,1,خصوصي,1,2,1,1200,3,5,0,2,1,0,1,1,1,0,0,0,1,0
Kia,2010,27000,أبيض عاجي,0,عمومي,1,0,1,1600,4,5,1,1,1,1,1,1,0,0,0,0,1,1
Volkswagen,2003,29000,فضي,0,خصوصي,1,2,1,1900,3,5,0,2,0,1,0,1,0,1,0,0,1,0
Subaru,1987,14000,فضي,1,خصوصي,1,0,0,1600,3,5,0,2,0,0,0,0,0,0,0,0,1,0
Volkswagen,1976,7000,أحمر,1,خصوصي,1,0,0,1000,3,5,1,7,0,0,0,1,0,1,1,0,1,1
Hyundai,2015,60000,أبيض عاجي,1,خصوصي,1,2,1,1400,4,5,0,1,1,1,0,1,0,1,1,0,1,0
Volkswagen,2012,77000,أبيض عاجي,1,خصوصي,1,2,1,1400,4,5,0,0,1,1,1,1,0,1,1,1,1,0
Hyundai,2019,115000,أبيض,2,خصوصي,1,1,1,1600,4,5,1,2,1,1,1,1,1,1,1,1,1,1
Isuzu,2005,65000,سكني,0,حكومي,1,0,1,3000,2,5,0,2,1,0,0,1,0,1,0,1,1,0
Hyundai,2007,32000,رصاصي,1,خصوصي,1,0,1,1400,4,5,0,4,1,0,0,1,0,1,1,0,1,1
Peugeot,2008,20500,فضي,1,خصوصي,1,2,1,1600,3,5,0,3,1,1,0,1,0,0,0,0,1,0
Hyundai,2012,68000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,1
Hyundai,2016,62000,فضي,1,خصوصي,1,2,1,1400,4,5,0,1,1,1,0,1,0,1,1,1,1,0
Kia,2020,112000,رمادي,1,خصوصي,1,2,1,1600,4,5,0,1,1,1,1,1,1,1,0,1,1,0
Skoda,2019,105000,أسود,0,خصوصي,1,2,1,2000,3,5,1,1,1,1,0,1,0,1,0,1,1,0
Fiat,1990,8000,أبيض,1,خصوصي,1,0,1,1000,3,5,0,2,0,0,0,0,0,0,0,0,1,0
BMW,2004,65000,كحلي,1,خصوصي,1,2,1,2200,2,5,0,10,1,1,1,1,1,1,1,1,1,1
Mercedes,1982,27000,أخضر,0,خصوصي,1,0,0,3000,3,7,1,2,0,0,0,0,0,0,0,0,1,1
Opel,1999,28000,أحمر,1,خصوصي,1,0,1,1400,2,5,0,2,1,1,1,1,0,1,0,1,1,1
Kia,2016,77000,سكني,0,خصوصي,1,2,1,1600,4,5,1,2,1,1,1,1,0,1,1,1,1,1
Kia,2018,52000,بيج,1,خصوصي,1,2,1,1000,4,5,0,0,1,1,1,1,0,1,1,1,1,1
Volkswagen,1997,25000,أخضر,1,خصوصي,1,0,1,1800,3,5,1,2,1,1,1,1,0,1,0,1,1,1
Peugeot,2005,25000,أبيض,0,خصوصي,1,0,1,1840,0,5,0,3,1,1,1,1,0,0,1,0,1,0
Peugeot,2008,30000,فيراني,1,خصوصي,1,2,1,1600,2,5,0,3,1,0,0,1,0,1,0,0,1,0
Hyundai,2007,33000,أخضر,1,خصوصي,1,0,1,1400,3,5,0,3,1,1,1,1,0,0,0,0,1,1
Hyundai,2014,85000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Seat,2016,75000,أبيض,1,خصوصي,1,2,1,1200,3,5,0,2,1,1,1,1,0,1,0,1,1,0
Hyundai,2005,26500,أبيض,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,1,1,0,1,0,1,1,0
Hyundai,2014,88000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Renault,2010,45000,أصفر,0,عمومي,1,0,1,1500,0,5,1,2,1,1,1,0,0,0,0,1,1,0
Kia,2016,37500,فضي,1,خصوصي,1,2,1,1000,3,5,0,1,1,1,1,1,0,0,1,1,1,0
Kia,2013,47000,أزرق,1,خصوصي,1,2,1,1400,3,5,0,5,1,1,1,1,0,1,0,1,1,0
Kia,2013,35000,أبيض عاجي,0,عمومي,1,0,1,1400,3,5,1,2,1,1,1,1,0,0,1,1,1,0
Volkswagen,2016,62000,أزرق سماوي,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,0,1,0,1,0,1
Ford,2012,45000,سكني,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,0,1,0,1,1,1,1,1
Ford,2014,38000,أزرق,1,خصوصي,1,0,1,1250,3,5,0,3,0,0,0,0,0,0,0,0,1,0
Jeep,2008,80000,أخضر,0,خصوصي,1,2,1,2500,3,5,1,2,1,0,0,1,0,0,0,1,1,0
Citroen,2012,65000,فضي,0,خصوصي,1,2,1,1006,2,7,0,4,1,1,0,1,0,1,0,1,1,1
Kia,2017,125000,أسود ميتالك,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Skoda,2015,56000,فضي,1,خصوصي,1,0,1,1200,3,5,0,1,1,1,1,1,0,0,0,1,1,1
Hyundai,2006,36500,فضي,1,خصوصي,1,2,1,1600,2,5,0,3,1,1,1,1,0,1,1,1,1,0
Hyundai,2007,45000,فضي,0,خصوصي,1,2,1,2200,3,7,1,2,1,1,0,0,1,1,1,1,1,1
Volkswagen,2008,52000,سكني,0,خصوصي,1,2,1,1900,3,7,0,2,1,1,1,1,0,1,1,1,1,0
Fiat,2008,35000,أسود,1,خصوصي,1,0,1,1250,3,5,0,2,1,1,1,1,0,0,1,0,1,0
Skoda,2013,80000,أسود ميتالك,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,0,1,0,1,0,1,1,0
Skoda,2017,76000,أبيض,1,خصوصي,1,2,1,1200,4,5,0,0,1,1,1,1,1,1,1,1,1,0
Volkswagen,2006,45000,فضي,1,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Volkswagen,2014,87000,برتقالي,0,عمومي,1,0,1,2000,1,8,0,2,1,1,1,1,0,1,1,1,1,0
Volkswagen,2016,95000,فيراني,0,خصوصي,1,0,1,2000,3,7,0,2,1,1,1,1,0,1,1,1,1,1
Opel,2014,42000,فيراني,1,خصوصي,1,0,1,1400,3,5,1,2,1,1,0,1,0,1,0,1,1,0
Opel,2000,24000,كحلي,1,خصوصي,1,0,1,1600,1,5,0,3,0,0,1,0,0,1,0,0,0,1
Mercedes,2011,150000,رمادي,0,خصوصي,1,2,1,3000,3,5,0,2,1,1,1,0,1,1,1,1,1,1
Hyundai,2007,48000,فضي,0,خصوصي,1,2,1,2000,2,5,1,3,1,1,1,1,1,1,1,1,1,0
Volkswagen,2011,75000,فضي,0,خصوصي,1,0,1,1600,3,7,1,2,1,0,1,1,0,0,1,1,1,0
Daewoo,2002,22000,خمري,1,خصوصي,1,0,0,1500,3,5,0,7,1,1,1,1,0,0,0,0,1,1
Hyundai,2014,47000,رمادي,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,0,1,0,0,1,1,0,1
Opel,2000,17500,فضي,1,خصوصي,1,2,1,1800,3,5,0,4,1,1,1,1,0,1,1,0,1,0
BMW,2013,130000,أبيض,1,خصوصي,1,2,1,2000,3,5,0,2,1,1,0,1,1,1,1,1,1,1
Volkswagen,2005,27000,سكني,1,خصوصي,1,2,1,1900,4,5,1,5,1,1,1,1,0,1,0,1,1,1
Hyundai,2017,59000,فضي,1,خصوصي,1,2,1,1400,3,5,0,0,1,1,1,1,0,0,0,1,1,0
Kia,2015,39000,فيراني,1,خصوصي,1,2,1,1000,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Volkswagen,1981,4500,أبيض عاجي,1,خصوصي,1,0,1,1300,4,5,0,5,0,0,0,1,0,0,0,0,1,0
Kia,2008,37000,أبيض,1,خصوصي,1,2,1,1600,3,5,1,2,1,1,1,1,1,1,1,1,1,0
Kia,2017,80000,أبيض,1,خصوصي,1,2,1,1600,4,5,1,0,1,1,1,1,1,1,0,0,1,0
BMW,2005,60000,أحمر,1,خصوصي,1,2,1,2000,2,5,0,7,1,1,1,1,1,1,1,1,1,1
Peugeot,2018,75000,أبيض عاجي,0,خصوصي,1,0,1,1600,3,7,1,1,1,1,1,1,0,0,1,1,1,1
Hyundai,2006,28000,أخضر,1,خصوصي,1,2,1,1400,3,5,0,3,1,1,0,1,0,0,0,0,1,0
Toyota,2001,72000,فضي,0,حكومي,1,2,1,3000,3,7,0,1,1,1,1,1,0,1,1,1,1,0
Peugeot,2010,55000,كحلي,1,خصوصي,1,0,1,1600,3,7,1,2,1,1,1,1,1,1,1,1,1,1
Hyundai,2018,105000,أزرق,1,خصوصي,1,2,1,1600,3,5,0,0,1,1,1,1,0,1,1,1,1,0
Citroen,2008,35000,أبيض,0,خصوصي,1,0,1,1600,0,5,0,2,1,1,1,1,0,0,1,0,1,0
Opel,2014,38000,فضي,1,خصوصي,1,0,1,1400,3,5,1,2,0,0,0,0,0,0,0,0,1,1
Hyundai,2012,28000,فضي,1,تأجير,1,0,1,1400,4,5,0,4,1,1,1,1,0,1,1,1,1,0
Kia,2009,42000,فيراني,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,0,1,0
Toyota,1999,32000,سكني,1,خصوصي,1,2,1,1600,2,5,1,5,1,1,1,1,0,1,0,1,1,0
Ford,2014,55000,أبيض عاجي,1,خصوصي,1,2,1,1600,2,5,0,1,0,0,0,0,0,0,0,0,1,1
Kia,2011,37000,بيج,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,0,1,1
Skoda,2014,82000,فضي,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Hyundai,2012,75000,سكني,0,خصوصي,1,1,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Mercedes,2007,95000,أبيض عاجي,0,تجاري,1,0,1,2700,0,7,1,4,1,1,1,1,1,1,1,1,1,0
Mercedes,2011,125000,أبيض,0,تجاري,1,0,1,2200,3,7,0,2,1,1,1,1,0,0,0,0,1,0
Kia,2007,29000,كرميدي,1,خصوصي,1,2,1,1600,2,5,0,3,1,1,1,1,1,1,1,1,1,0
Volkswagen,2007,50000,أبيض,1,خصوصي,1,2,1,2000,2,5,1,2,1,1,1,1,1,1,1,1,1,1
Fiat,2010,29000,أسود,1,خصوصي,1,0,1,1200,3,5,0,2,1,0,0,1,0,1,0,1,1,0
Skoda,2004,35000,أبيض,0,عمومي,1,0,1,1900,4,5,0,0,1,1,0,1,0,0,1,0,1,0
Hyundai,2008,45000,أزرق سماوي,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,0,1,1,1,0,1,1,0
Skoda,2012,73000,فضي,1,خصوصي,1,2,1,2000,3,5,1,0,1,1,1,1,1,1,1,1,1,1
Audi,2006,63000,فضي,1,خصوصي,1,2,1,2400,3,5,1,3,1,1,1,1,1,1,1,1,1,1
Volkswagen,2015,125000,بني,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,0,1,0,1,0,1,1,0
Kia,2007,40000,سكني,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,0,1,1,1,1,1
Skoda,2016,67000,رصاصي,0,خصوصي,1,0,1,1600,3,5,0,2,1,1,1,1,0,1,0,1,1,0
BMW,2004,55000,سكني,1,خصوصي,1,0,1,2500,3,5,1,2,1,1,1,1,1,1,1,1,1,1
Opel,2004,45000,فيراني,0,خصوصي,1,0,1,2000,3,7,1,3,0,0,0,0,0,0,0,0,1,0
Kia,2007,38000,أبيض,1,خصوصي,1,2,1,1006,4,5,0,0,1,1,1,1,0,1,1,1,1,1
Hyundai,2010,40000,أزرق سماوي,1,خصوصي,1,2,1,1400,3,5,0,3,1,1,1,1,0,1,1,1,1,1
Volkswagen,2016,115000,فضي,0,خصوصي,1,0,1,2000,2,7,1,1,1,1,1,1,1,1,1,0,1,0
Hyundai,2010,70000,رمادي,0,خصوصي,1,2,1,2200,3,7,1,2,1,1,1,1,1,1,0,1,1,1
Hyundai,2016,115000,أسود ميتالك,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,1,1,1,1,1,1,1,1
Mitsubishi,1993,18000,أزرق,1,خصوصي,1,0,1,1600,4,5,1,4,1,1,1,1,0,1,1,1,1,1
Kia,2014,90000,أبيض عاجي,0,خصوصي,1,2,1,2000,2,5,0,1,1,1,1,1,0,1,1,1,1,0
Subaru,1999,29000,زيتي,1,خصوصي,1,2,1,1800,2,5,0,5,1,1,1,1,0,1,1,0,1,0
Kia,2016,38000,فضي,1,خصوصي,1,2,1,1000,3,5,0,2,1,1,0,1,0,0,1,1,1,0
Volkswagen,2013,92000,رمادي,1,خصوصي,1,2,1,1400,3,5,1,1,1,1,1,1,1,1,0,1,1,0
Fiat,2016,75000,أبيض,0,خصوصي,1,0,1,1600,4,7,0,1,1,0,0,0,0,0,1,1,1,0
Volvo,2012,160000,أبيض عاجي,0,تجاري,1,0,1,2600,0,3,0,2,1,1,1,1,1,1,1,1,1,1
Volkswagen,2016,95000,رمادي,0,خصوصي,1,0,1,2000,3,7,0,2,1,1,1,1,0,0,1,1,1,0
Fiat,1995,9500,أبيض,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,0,1,0,1,0,1,1,0
Hyundai,2013,85000,أحمر,1,خصوصي,1,2,1,1400,3,5,0,2,0,0,0,0,0,0,0,0,1,0
Honda,2008,37000,أسود,1,خصوصي,1,2,1,1800,3,5,0,2,0,1,1,1,1,1,1,1,1,0
Kia,2016,45000,أسود,1,خصوصي,1,2,1,1000,3,5,1,2,1,1,1,1,0,1,1,1,1,1
Peugeot,2006,26000,أحمر,1,خصوصي,1,2,1,1400,3,5,0,3,1,1,1,1,0,0,0,0,1,0
Kia,2015,33500,سكني,1,تأجير,1,2,1,1000,3,5,0,2,1,1,1,1,0,0,0,1,1,0
Subaru,1988,11000,أزرق,1,خصوصي,1,0,0,1600,3,5,0,2,0,0,0,1,0,0,0,0,1,1
Seat,2016,52500,أزرق,1,خصوصي,1,0,1,1200,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Volkswagen,2016,58000,كرميدي,1,خصوصي,1,0,1,1200,4,5,1,2,1,1,1,1,0,1,0,1,1,0
Skoda,2015,58000,أبيض,0,خصوصي,1,0,1,1400,3,5,0,1,1,1,0,1,0,0,0,1,1,1
Volkswagen,2010,65000,أحمر,1,خصوصي,1,0,1,1600,2,6,0,4,1,0,0,1,0,1,0,1,1,0
Hyundai,2002,22000,فضي,1,خصوصي,1,2,1,1500,3,5,0,5,1,1,1,1,0,1,1,1,1,0
Kia,2014,85000,أبيض,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,1,1,1,1,1,1,1,0
Skoda,2017,7500,أبيض عاجي,0,خصوصي,1,0,1,1600,4,5,0,1,1,1,1,1,0,0,0,1,1,0
Peugeot,2006,30000,فضي,1,خصوصي,1,2,1,1600,3,5,1,3,1,1,1,1,0,1,0,1,1,0
Skoda,2011,65000,أزرق سماوي,0,خصوصي,1,0,1,1600,3,5,0,2,1,1,0,1,0,1,0,1,1,0
Volkswagen,2015,85000,فضي,1,خصوصي,1,2,1,1400,4,5,0,2,1,1,1,1,0,1,0,1,1,0
Ford,2011,55000,أبيض,0,خصوصي,1,0,1,1800,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Renault,2000,14000,أسود,1,تأجير,1,0,1,1400,4,5,1,5,1,1,0,1,0,1,0,1,1,0
Kia,2015,48500,أبيض,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Hyundai,2018,142000,أبيض,0,خصوصي,1,2,1,2000,4,5,0,2,1,1,1,1,1,1,1,1,1,0
Volkswagen,2018,77000,أحمر,1,خصوصي,1,2,1,1000,3,5,0,0,1,1,0,1,0,1,0,1,1,1
Ford,2016,59000,أبيض,1,خصوصي,1,2,1,1500,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Nissan,2016,140000,بنفسجي,0,خصوصي,1,2,1,1600,4,5,1,2,1,1,1,1,1,1,1,1,1,0
Jeep,2015,80000,فضي,1,خصوصي,1,2,1,2000,3,5,1,2,1,1,1,1,1,1,1,1,1,1
Seat,2013,56000,كحلي,1,خصوصي,1,2,1,1200,3,5,1,6,1,1,0,1,0,1,0,1,1,1
Kia,2018,44900,أبيض,1,خصوصي,1,2,1,1000,3,5,1,0,1,1,1,1,0,0,1,1,1,1
Hyundai,2015,99000,أبيض,0,خصوصي,1,2,1,2000,3,7,0,1,1,1,1,1,0,1,1,1,1,1
Seat,2017,92000,أبيض,1,خصوصي,1,2,1,1200,3,5,0,2,1,1,1,0,0,1,0,1,1,0
Hyundai,2006,35000,أبيض,1,خصوصي,1,2,1,1400,4,5,0,2,1,1,1,1,0,1,1,1,1,0
Kia,2006,35000,أسود,1,خصوصي,1,2,1,1600,2,5,0,4,1,1,1,1,0,1,1,1,1,0
Seat,2018,71990,عدة الوان,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,0,1,0,1,1,1
Hyundai,2017,103000,رمادي,0,خصوصي,1,2,1,2000,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Hyundai,2015,51999,رمادي,1,خصوصي,1,2,1,1400,3,5,0,3,1,1,1,1,0,1,1,1,1,0
Peugeot,2016,39500,أبيض,1,خصوصي,1,0,1,1200,3,5,1,2,1,1,1,1,0,1,0,1,1,0
Ford,2015,55000,أبيض,1,خصوصي,1,2,1,1600,3,5,0,2,0,0,0,0,0,0,0,0,1,1
Hyundai,2014,48000,سكني,1,خصوصي,1,2,1,1400,3,5,0,2,1,1,1,1,0,1,1,1,1,1
BMW,2012,145000,أسود ميتالك,1,خصوصي,1,2,1,2500,3,5,0,2,1,1,1,1,1,1,1,1,1,1
Skoda,2017,78000,أبيض عاجي,0,خصوصي,1,0,1,1600,3,5,0,1,1,1,1,1,0,1,1,1,1,0
Volkswagen,2015,69000,أبيض,0,خصوصي,1,2,1,1600,2,7,0,4,1,1,0,1,0,1,1,1,1,0
Fiat,1988,9000,أحمر,1,خصوصي,1,0,0,1400,4,5,1,2,0,0,0,0,0,0,0,0,1,1
Kia,2006,37000,أبيض,1,خصوصي,1,2,1,1600,2,5,1,5,1,1,1,1,0,1,1,1,1,1
Kia,2007,39000,خمري,1,خصوصي,1,2,1,1400,3,5,0,1,1,1,0,1,0,0,0,1,1,0
Peugeot,2008,45000,أبيض عاجي,0,خصوصي,1,0,1,1600,0,5,1,1,1,1,1,1,0,1,0,1,1,1
Mercedes,2003,55000,أحمر,0,تجاري,1,0,0,2100,3,3,0,2,1,1,1,1,0,0,1,1,0,1
Peugeot,2014,52000,فيراني,0,خصوصي,1,0,1,1600,3,5,0,1,1,1,0,1,0,1,0,1,1,0
Volkswagen,2004,32000,أسود ميتالك,1,خصوصي,1,2,1,2000,3,5,1,4,0,1,1,1,1,1,1,1,1,0
Hyundai,2018,97000,فضي,2,خصوصي,1,2,1,1600,4,5,1,0,1,1,1,0,1,1,1,1,1,0
Volkswagen,1997,18000,أبيض,0,عمومي,1,0,1,1900,4,5,1,4,0,0,0,0,0,0,0,0,1,1
BMW,1998,48000,أبيض,1,خصوصي,1,0,1,2500,3,5,1,2,1,1,1,1,1,1,1,1,1,1
Volkswagen,2015,58000,أسود,1,خصوصي,1,0,1,1200,3,5,1,2,1,0,1,1,0,1,0,1,1,0
Kia,2018,82000,أبيض,0,خصوصي,1,1,1,1600,4,5,0,0,1,1,0,1,0,1,1,1,1,0
Fiat,2009,28500,فضي,1,خصوصي,1,0,1,1250,2,5,0,4,1,1,0,1,0,1,0,1,1,1
Peugeot,2010,28000,رمادي,1,خصوصي,1,2,1,1600,3,5,1,2,1,1,1,1,0,1,1,1,1,0
Hyundai,2012,55000,أحمر,1,خصوصي,1,2,1,1600,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Volkswagen,2017,158000,فضي,0,خصوصي,1,2,1,2000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Kia,2012,31999,فضي,1,خصوصي,1,0,1,1000,3,5,0,2,1,1,1,1,1,1,1,1,1,0
Citroen,2014,68000,فيراني,0,خصوصي,1,1,1,1600,3,5,0,1,1,1,0,1,0,0,0,1,1,0
SangYong,2014,120000,فيراني,0,خصوصي,1,2,1,2000,4,7,0,1,1,1,1,1,1,1,1,1,1,0
Opel,2013,40000,أحمر,0,خصوصي,1,0,1,1400,4,5,1,2,0,0,0,0,0,0,0,0,1,1
Volkswagen,2008,45000,أبيض عاجي,0,عمومي,1,0,1,1900,4,5,1,2,1,1,1,1,1,1,0,1,1,1
Peugeot,2011,29990,فيراني,1,خصوصي,1,2,1,1600,3,5,1,1,1,1,1,1,0,1,0,1,1,1
Volkswagen,2016,100000,فضي,1,خصوصي,1,2,1,1400,3,5,0,1,1,1,0,1,1,1,0,1,1,0
Kia,2007,40000,فضي,1,خصوصي,1,2,1,1600,3,5,0,2,0,0,0,0,0,0,0,0,1,0
Opel,2019,61000,فيراني,1,خصوصي,1,2,1,1400,3,5,0,0,1,1,1,1,0,1,0,1,1,0
Kia,2018,157000,أبيض,0,خصوصي,1,2,1,2200,3,7,1,0,1,1,1,1,1,1,1,1,1,1
Volkswagen,2017,63000,أبيض عاجي,1,خصوصي,1,0,1,1200,3,5,0,2,1,1,1,1,0,1,1,1,1,0
Hyundai,2016,50000,فضي,1,خصوصي,1,2,1,1250,4,5,0,1,1,1,1,1,0,1,0,1,1,0
Skoda,2016,150000,فيراني,0,خصوصي,1,2,1,2000,3,5,1,1,1,1,1,1,1,1,1,1,1,0
Audi,2006,38000,رصاصي,0,خصوصي,1,2,1,2000,3,5,1,2,1,1,1,1,1,1,1,1,1,1
Volkswagen,2006,50000,أسود,0,خصوصي,1,2,1,2000,0,5,0,2,1,1,1,1,0,1,0,1,1,1
Opel,2009,32000,سكني,1,خصوصي,1,0,1,1400,2,5,1,3,1,1,0,1,0,0,0,1,1,0
Peugeot,2016,65000,زيتي,0,خصوصي,1,0,1,1600,3,5,1,1,1,1,1,1,0,0,1,1,1,1
Peugeot,2015,47000,أبيض,0,خصوصي,1,0,1,1600,3,5,0,1,1,1,0,1,0,1,1,1,1,0
Mercedes,2003,70000,أبيض,0,خصوصي,1,0,1,3000,3,5,0,3,1,1,1,1,0,0,0,1,1,1
Skoda,2011,50000,سكني,0,خصوصي,1,0,1,1600,2,5,1,2,1,0,0,1,0,0,0,1,1,1
Volkswagen,1997,30000,زيتي,1,خصوصي,1,0,1,1800,2,5,1,7,1,1,1,1,0,1,1,1,1,1
Mercedes,1983,11500,كحلي,1,خصوصي,1,2,1,2800,4,5,1,0,0,1,1,1,1,1,1,0,1,1
Hyundai,2017,110000,فضي,0,خصوصي,1,2,1,2000,2,7,0,1,1,1,1,1,0,1,1,1,1,1
Peugeot,2007,26000,سكني,1,خصوصي,1,0,1,1600,4,5,0,6,1,1,0,1,1,1,0,1,1,1
Volkswagen,2018,110000,فضي,0,خصوصي,1,0,1,2000,3,7,1,0,1,1,0,1,0,0,0,1,1,1
Opel,2002,32000,فضي,0,خصوصي,1,0,1,2200,3,7,0,2,1,1,0,1,1,1,0,1,1,0
Opel,1999,22000,أبيض,1,خصوصي,1,0,1,1600,4,5,1,2,0,0,0,0,0,0,0,0,1,0
Kia,2017,75000,أبيض,0,خصوصي,1,2,1,1600,3,5,1,2,1,1,1,1,0,1,1,1,1,1
